id,cliente_id,producto_id,cantidad,fecha,importe,estado
1857,1858,58,3,2024-08-12,300.97,cancelado
1858,1859,59,4,2024-08-19,105.82,cancelado
1859,1860,60,5,2024-08-26,62.42,devuelto
1860,1861,61,1,2024-09-02,159.28,completado
1861,1862,62,2,2024-09-09,474.92,completado
1862,1863,63,3,2024-09-16,172.79,completado
1863,1864,64,4,2024-09-23,313.89,completado
1864,1865,65,5,2024-09-30,404.0,completado
1865,1866,66,1,2024-10-07,171.48,completado
1866,1867,67,2,2024-10-14,174.02,completado
1867,1868,68,3,2024-10-21,409.58,cancelado
1868,1869,69,4,2024-10-28,431.16,cancelado
1869,1870,70,5,2024-11-04,487.37,devuelto
1870,1871,71,1,2024-11-11,76.7,completado
1871,1872,72,2,2024-11-18,167.13,completado
1872,1873,73,3,2024-11-25,474.17,completado
1873,1874,74,4,2024-12-02,108.42,completado
1874,1875,75,5,2024-12-09,163.95,completado
1875,1876,76,1,2024-12-16,482.64,completado
1876,1877,77,2,2024-12-23,484.68,completado
1877,1878,78,3,2024-12-30,152.81,cancelado
1878,1879,79,4,2023-01-07,350.53,cancelado
1879,1880,80,5,2023-01-14,250.59,devuelto
1880,1881,81,1,2023-01-21,292.18,completado
1881,1882,82,2,2023-01-28,128.79,completado
1882,1883,83,3,2023-02-04,194.27,completado
1883,1884,84,4,2023-02-11,410.08,completado
1884,1885,85,5,2023-02-18,202.54,completado
1885,1886,86,1,2023-02-25,65.81,completado
1886,1887,87,2,2023-03-04,286.29,completado
1887,1888,88,3,2023-03-11,300.19,cancelado
1888,1889,89,4,2023-03-18,277.36,cancelado
1889,1890,90,5,2023-03-25,344.04,devuelto
1890,1891,91,1,2023-04-01,279.55,completado
1891,1892,92,2,2023-04-08,476.97,completado
1892,1893,93,3,2023-04-15,236.19,completado
1893,1894,94,4,2023-04-22,357.1,completado
1894,1895,95,5,2023-04-29,224.84,completado
1895,1896,96,1,2023-05-06,152.75,completado
1896,1897,97,2,2023-05-13,349.49,completado
1897,1898,98,3,2023-05-20,411.29,cancelado
1898,1899,99,4,2023-05-27,399.87,cancelado
1899,1900,100,5,2023-06-03,210.48,devuelto
1900,1901,101,1,2023-06-10,254.66,completado
1901,1902,102,2,2023-06-17,320.33,completado
1902,1903,103,3,2023-06-24,128.59,completado
1903,1904,104,4,2023-07-01,332.74,completado
1904,1905,105,5,2023-07-08,360.47,completado
1905,1906,106,1,2023-07-15,396.65,completado
1906,1907,107,2,2023-07-22,46.24,completado
1907,1908,108,3,2023-07-29,495.44,cancelado
1908,1909,109,4,2023-08-05,244.83,cancelado
1909,1910,110,5,2023-08-12,206.39,devuelto
1910,1911,111,1,2023-08-19,258.24,completado
1911,1912,112,2,2023-08-26,460.99,completado
1912,1913,113,3,2023-09-02,348.94,completado
1913,1914,114,4,2023-09-09,276.39,completado
1914,1915,115,5,2023-09-16,397.45,completado
1915,1916,116,1,2023-09-23,186.17,completado
1916,1917,117,2,2023-09-30,448.8,completado
1917,1918,118,3,2023-10-07,273.08,cancelado
1918,1919,119,4,2023-10-14,322.71,cancelado
1919,1920,120,5,2023-10-21,51.64,devuelto
1920,1921,121,1,2023-10-28,386.79,completado
1921,1922,122,2,2023-11-04,332.22,completado
1922,1923,123,3,2023-11-11,183.95,completado
1923,1924,124,4,2023-11-18,327.03,completado
1924,1925,125,5,2023-11-25,31.71,completado
1925,1926,126,1,2023-12-02,491.97,completado
1926,1927,127,2,2023-12-09,341.96,completado
1927,1928,128,3,2023-12-16,205.81,cancelado
1928,1929,129,4,2023-12-23,378.81,cancelado
1929,1930,130,5,2023-12-30,483.2,devuelto
1930,1931,131,1,2024-01-06,220.92,completado
1931,1932,132,2,2024-01-13,15.17,completado
1932,1933,133,3,2024-01-20,136.78,completado
1933,1934,134,4,2024-01-27,260.23,completado
1934,1935,135,5,2024-02-03,264.21,completado
1935,1936,136,1,2024-02-10,294.45,completado
1936,1937,137,2,2024-02-17,291.87,completado
1937,1938,138,3,2024-02-24,228.43,cancelado
1938,1939,139,4,2024-03-02,201.66,cancelado
1939,1940,140,5,2024-03-09,388.45,devuelto
1940,1941,141,1,2024-03-16,298.41,completado
1941,1942,142,2,2024-03-23,255.23,completado
1942,1943,143,3,2024-03-30,179.03,completado
1943,1944,144,4,2024-04-06,22.04,completado
1944,1945,145,5,2024-04-13,61.23,completado
1945,1946,146,1,2024-04-20,213.83,completado
1946,1947,147,2,2024-04-27,481.25,completado
1947,1948,148,3,2024-05-04,66.87,cancelado
1948,1949,149,4,2024-05-11,470.93,cancelado
1949,1950,150,5,2024-05-18,79.42,devuelto
1950,1951,151,1,2024-05-25,162.83,completado
1951,1952,152,2,2024-06-01,233.11,completado
1952,1953,153,3,2024-06-08,111.36,completado
1953,1954,154,4,2024-06-15,246.63,completado
1954,1955,155,5,2024-06-22,243.32,completado
1955,1956,156,1,2024-06-29,224.7,completado
1956,1957,157,2,2024-07-06,351.41,completado
1957,1958,158,3,2024-07-13,166.27,cancelado
1958,1959,159,4,2024-07-20,157.13,cancelado
1959,1960,160,5,2024-07-27,406.99,devuelto
1960,1961,161,1,2024-08-03,66.39,completado
1961,1962,162,2,2024-08-10,426.1,completado
1962,1963,163,3,2024-08-17,327.51,completado
1963,1964,164,4,2024-08-24,341.8,completado
1964,1965,165,5,2024-08-31,90.53,completado
1965,1966,166,1,2024-09-07,492.11,completado
1966,1967,167,2,2024-09-14,129.52,completado
1967,1968,168,3,2024-09-21,95.48,cancelado
1968,1969,169,4,2024-09-28,88.47,cancelado
1969,1970,170,5,2024-10-05,284.33,devuelto
1970,1971,171,1,2024-10-12,479.65,completado
1971,1972,172,2,2024-10-19,123.61,completado
1972,1973,173,3,2024-10-26,208.47,completado
1973,1974,174,4,2024-11-02,100.38,completado
1974,1975,175,5,2024-11-09,323.83,completado
1975,1976,176,1,2024-11-16,221.75,completado
1976,1977,177,2,2024-11-23,24.3,completado
1977,1978,178,3,2024-11-30,310.91,cancelado
1978,1979,179,4,2024-12-07,106.69,cancelado
1979,1980,180,5,2024-12-14,300.18,devuelto
1980,1981,181,1,2024-12-21,200.53,completado
1981,1982,182,2,2024-12-28,355.32,completado
1982,1983,183,3,2023-01-05,110.83,completado
1983,1984,184,4,2023-01-12,378.64,completado
1984,1985,185,5,2023-01-19,406.28,completado
1985,1986,186,1,2023-01-26,40.66,completado
1986,1987,187,2,2023-02-02,59.86,completado
1987,1988,188,3,2023-02-09,437.27,cancelado
1988,1989,189,4,2023-02-16,101.61,cancelado
1989,1990,190,5,2023-02-23,169.73,devuelto
1990,1991,191,1,2023-03-02,234.2,completado
1991,1992,192,2,2023-03-09,138.55,completado
1992,1993,193,3,2023-03-16,432.69,completado
1993,1994,194,4,2023-03-23,268.58,completado
1994,1995,195,5,2023-03-30,323.16,completado
1995,1996,196,1,2023-04-06,302.52,completado
1996,1997,197,2,2023-04-13,309.54,completado
1997,1998,198,3,2023-04-20,297.63,cancelado
1998,1999,199,4,2023-04-27,180.48,cancelado
1999,2000,200,5,2023-05-04,424.3,devuelto
2000,2001,1,1,2023-05-11,312.51,completado
2001,2002,2,2,2023-05-18,408.73,completado
2002,2003,3,3,2023-05-25,355.93,completado
2003,2004,4,4,2023-06-01,155.75,completado
2004,2005,5,5,2023-06-08,311.1,completado
2005,2006,6,1,2023-06-15,51.53,completado
2006,2007,7,2,2023-06-22,75.63,completado
2007,2008,8,3,2023-06-29,67.75,cancelado
2008,2009,9,4,2023-07-06,159.64,cancelado
2009,2010,10,5,2023-07-13,99.69,devuelto
2010,2011,11,1,2023-07-20,349.78,completado
2011,2012,12,2,2023-07-27,260.3,completado
2012,2013,13,3,2023-08-03,214.94,completado
2013,2014,14,4,2023-08-10,77.55,completado
2014,2015,15,5,2023-08-17,198.02,completado
2015,2016,16,1,2023-08-24,101.02,completado
2016,2017,17,2,2023-08-31,321.4,completado
2017,2018,18,3,2023-09-07,349.78,cancelado
2018,2019,19,4,2023-09-14,326.18,cancelado
2019,2020,20,5,2023-09-21,499.95,devuelto
2020,2021,21,1,2023-09-28,281.91,completado
2021,2022,22,2,2023-10-05,249.92,completado
2022,2023,23,3,2023-10-12,78.75,completado
2023,2024,24,4,2023-10-19,164.14,completado
2024,2025,25,5,2023-10-26,230.99,completado
2025,2026,26,1,2023-11-02,36.27,completado
2026,2027,27,2,2023-11-09,185.93,completado
2027,2028,28,3,2023-11-16,14.7,cancelado
2028,2029,29,4,2023-11-23,76.9,cancelado
2029,2030,30,5,2023-11-30,409.46,devuelto
2030,2031,31,1,2023-12-07,482.28,completado
2031,2032,32,2,2023-12-14,257.66,completado
2032,2033,33,3,2023-12-21,252.54,completado
2033,2034,34,4,2023-12-28,345.5,completado
2034,2035,35,5,2024-01-04,213.66,completado
2035,2036,36,1,2024-01-11,421.55,completado
2036,2037,37,2,2024-01-18,249.46,completado
2037,2038,38,3,2024-01-25,50.51,cancelado
2038,2039,39,4,2024-02-01,25.12,cancelado
2039,2040,40,5,2024-02-08,382.92,devuelto
2040,2041,41,1,2024-02-15,153.12,completado
2041,2042,42,2,2024-02-22,144.68,completado
2042,2043,43,3,2024-02-29,273.43,completado
2043,2044,44,4,2024-03-07,92.42,completado
2044,2045,45,5,2024-03-14,234.09,completado
2045,2046,46,1,2024-03-21,373.83,completado
2046,2047,47,2,2024-03-28,385.3,completado
2047,2048,48,3,2024-04-04,279.37,cancelado
2048,2049,49,4,2024-04-11,65.47,cancelado
2049,2050,50,5,2024-04-18,65.96,devuelto
2050,2051,51,1,2024-04-25,389.81,completado
2051,2052,52,2,2024-05-02,413.41,completado
2052,2053,53,3,2024-05-09,189.76,completado
2053,2054,54,4,2024-05-16,413.08,completado
2054,2055,55,5,2024-05-23,30.39,completado
2055,2056,56,1,2024-05-30,362.3,completado
2056,2057,57,2,2024-06-06,277.71,completado
2057,2058,58,3,2024-06-13,494.99,cancelado
2058,2059,59,4,2024-06-20,60.18,cancelado
2059,2060,60,5,2024-06-27,416.73,devuelto
2060,2061,61,1,2024-07-04,378.16,completado
2061,2062,62,2,2024-07-11,155.88,completado
2062,2063,63,3,2024-07-18,499.66,completado
2063,2064,64,4,2024-07-25,230.37,completado
2064,2065,65,5,2024-08-01,180.8,completado
2065,2066,66,1,2024-08-08,410.2,completado
2066,2067,67,2,2024-08-15,225.14,completado
2067,2068,68,3,2024-08-22,497.04,cancelado
2068,2069,69,4,2024-08-29,390.06,cancelado
2069,2070,70,5,2024-09-05,126.1,devuelto
2070,2071,71,1,2024-09-12,407.24,completado
2071,2072,72,2,2024-09-19,298.08,completado
2072,2073,73,3,2024-09-26,181.81,completado
2073,2074,74,4,2024-10-03,358.27,completado
2074,2075,75,5,2024-10-10,320.06,completado
2075,2076,76,1,2024-10-17,91.33,completado
2076,2077,77,2,2024-10-24,78.23,completado
2077,2078,78,3,2024-10-31,111.24,cancelado
2078,2079,79,4,2024-11-07,111.4,cancelado
2079,2080,80,5,2024-11-14,39.09,devuelto
2080,2081,81,1,2024-11-21,181.9,completado
2081,2082,82,2,2024-11-28,147.73,completado
2082,2083,83,3,2024-12-05,274.0,completado
2083,2084,84,4,2024-12-12,168.59,completado
2084,2085,85,5,2024-12-19,354.99,completado
2085,2086,86,1,2024-12-26,151.77,completado
2086,2087,87,2,2023-01-03,141.0,completado
2087,2088,88,3,2023-01-10,430.43,cancelado
2088,2089,89,4,2023-01-17,492.89,cancelado
2089,2090,90,5,2023-01-24,342.86,devuelto
2090,2091,91,1,2023-01-31,56.66,completado
2091,2092,92,2,2023-02-07,481.76,completado
2092,2093,93,3,2023-02-14,394.99,completado
2093,2094,94,4,2023-02-21,460.2,completado
2094,2095,95,5,2023-02-28,496.32,completado
2095,2096,96,1,2023-03-07,434.85,completado
2096,2097,97,2,2023-03-14,72.18,completado
2097,2098,98,3,2023-03-21,434.38,cancelado
2098,2099,99,4,2023-03-28,132.34,cancelado
2099,2100,100,5,2023-04-04,358.58,devuelto
2100,2101,101,1,2023-04-11,415.96,completado
2101,2102,102,2,2023-04-18,383.12,completado
2102,2103,103,3,2023-04-25,341.35,completado
2103,2104,104,4,2023-05-02,249.83,completado
2104,2105,105,5,2023-05-09,292.94,completado
2105,2106,106,1,2023-05-16,141.67,completado
2106,2107,107,2,2023-05-23,212.97,completado
2107,2108,108,3,2023-05-30,231.48,cancelado
2108,2109,109,4,2023-06-06,320.48,cancelado
2109,2110,110,5,2023-06-13,441.26,devuelto
2110,2111,111,1,2023-06-20,55.62,completado
2111,2112,112,2,2023-06-27,262.65,completado
2112,2113,113,3,2023-07-04,146.33,completado
2113,2114,114,4,2023-07-11,468.8,completado
2114,2115,115,5,2023-07-18,190.84,completado
2115,2116,116,1,2023-07-25,475.62,completado
2116,2117,117,2,2023-08-01,170.37,completado
2117,2118,118,3,2023-08-08,11.21,cancelado
2118,2119,119,4,2023-08-15,389.33,cancelado
2119,2120,120,5,2023-08-22,369.03,devuelto
2120,2121,121,1,2023-08-29,368.16,completado
2121,2122,122,2,2023-09-05,234.64,completado
2122,2123,123,3,2023-09-12,335.43,completado
2123,2124,124,4,2023-09-19,185.53,completado
2124,2125,125,5,2023-09-26,41.03,completado
2125,2126,126,1,2023-10-03,271.87,completado
2126,2127,127,2,2023-10-10,116.74,completado
2127,2128,128,3,2023-10-17,220.53,cancelado
2128,2129,129,4,2023-10-24,113.81,cancelado
2129,2130,130,5,2023-10-31,141.58,devuelto
2130,2131,131,1,2023-11-07,415.89,completado
2131,2132,132,2,2023-11-14,175.5,completado
2132,2133,133,3,2023-11-21,293.19,completado
2133,2134,134,4,2023-11-28,287.41,completado
2134,2135,135,5,2023-12-05,247.82,completado
2135,2136,136,1,2023-12-12,178.43,completado
2136,2137,137,2,2023-12-19,344.45,completado
2137,2138,138,3,2023-12-26,33.72,cancelado
2138,2139,139,4,2024-01-02,58.79,cancelado
2139,2140,140,5,2024-01-09,394.11,devuelto
2140,2141,141,1,2024-01-16,235.2,completado
2141,2142,142,2,2024-01-23,70.88,completado
2142,2143,143,3,2024-01-30,430.25,completado
2143,2144,144,4,2024-02-06,226.23,completado
2144,2145,145,5,2024-02-13,10.33,completado
2145,2146,146,1,2024-02-20,479.44,completado
2146,2147,147,2,2024-02-27,109.14,completado
2147,2148,148,3,2024-03-05,347.41,cancelado
2148,2149,149,4,2024-03-12,74.64,cancelado
2149,2150,150,5,2024-03-19,328.5,devuelto
2150,2151,151,1,2024-03-26,87.9,completado
2151,2152,152,2,2024-04-02,467.04,completado
2152,2153,153,3,2024-04-09,144.27,completado
2153,2154,154,4,2024-04-16,330.75,completado
2154,2155,155,5,2024-04-23,132.69,completado
2155,2156,156,1,2024-04-30,192.2,completado
2156,2157,157,2,2024-05-07,452.86,completado
2157,2158,158,3,2024-05-14,91.11,cancelado
2158,2159,159,4,2024-05-21,204.21,cancelado
2159,2160,160,5,2024-05-28,159.7,devuelto
2160,2161,161,1,2024-06-04,352.73,completado
2161,2162,162,2,2024-06-11,124.73,completado
2162,2163,163,3,2024-06-18,331.19,completado
2163,2164,164,4,2024-06-25,354.81,completado
2164,2165,165,5,2024-07-02,10.53,completado
2165,2166,166,1,2024-07-09,243.64,completado
2166,2167,167,2,2024-07-16,75.02,completado
2167,2168,168,3,2024-07-23,120.83,cancelado
2168,2169,169,4,2024-07-30,343.19,cancelado
2169,2170,170,5,2024-08-06,14.55,devuelto
2170,2171,171,1,2024-08-13,350.84,completado
2171,2172,172,2,2024-08-20,410.38,completado
2172,2173,173,3,2024-08-27,494.2,completado
2173,2174,174,4,2024-09-03,216.93,completado
2174,2175,175,5,2024-09-10,74.77,completado
2175,2176,176,1,2024-09-17,44.71,completado
2176,2177,177,2,2024-09-24,197.7,completado
2177,2178,178,3,2024-10-01,368.07,cancelado
2178,2179,179,4,2024-10-08,60.19,cancelado
2179,2180,180,5,2024-10-15,163.54,devuelto
2180,2181,181,1,2024-10-22,441.68,completado
2181,2182,182,2,2024-10-29,77.19,completado
2182,2183,183,3,2024-11-05,389.0,completado
2183,2184,184,4,2024-11-12,379.05,completado
2184,2185,185,5,2024-11-19,75.24,completado
2185,2186,186,1,2024-11-26,496.54,completado
2186,2187,187,2,2024-12-03,80.0,completado
2187,2188,188,3,2024-12-10,269.95,cancelado
2188,2189,189,4,2024-12-17,14.15,cancelado
2189,2190,190,5,2024-12-24,328.51,devuelto
2190,2191,191,1,2023-01-01,225.65,completado
2191,2192,192,2,2023-01-08,363.99,completado
2192,2193,193,3,2023-01-15,317.76,completado
2193,2194,194,4,2023-01-22,84.17,completado
2194,2195,195,5,2023-01-29,211.74,completado
2195,2196,196,1,2023-02-05,346.42,completado
2196,2197,197,2,2023-02-12,431.38,completado
2197,2198,198,3,2023-02-19,52.48,cancelado
2198,2199,199,4,2023-02-26,59.23,cancelado
2199,2200,200,5,2023-03-05,378.7,devuelto
2200,2201,1,1,2023-03-12,298.89,completado
2201,2202,2,2,2023-03-19,198.18,completado
2202,2203,3,3,2023-03-26,481.99,completado
2203,2204,4,4,2023-04-02,164.11,completado
2204,2205,5,5,2023-04-09,78.52,completado
2205,2206,6,1,2023-04-16,145.71,completado
2206,2207,7,2,2023-04-23,51.28,completado
2207,2208,8,3,2023-04-30,281.16,cancelado
2208,2209,9,4,2023-05-07,304.0,cancelado
2209,2210,10,5,2023-05-14,307.72,devuelto
2210,2211,11,1,2023-05-21,391.7,completado
2211,2212,12,2,2023-05-28,348.33,completado
2212,2213,13,3,2023-06-04,425.47,completado
2213,2214,14,4,2023-06-11,332.62,completado
2214,2215,15,5,2023-06-18,157.81,completado
2215,2216,16,1,2023-06-25,263.7,completado
2216,2217,17,2,2023-07-02,259.67,completado
2217,2218,18,3,2023-07-09,376.44,cancelado
2218,2219,19,4,2023-07-16,154.82,cancelado
2219,2220,20,5,2023-07-23,36.74,devuelto
2220,2221,21,1,2023-07-30,449.98,completado
2221,2222,22,2,2023-08-06,477.79,completado
2222,2223,23,3,2023-08-13,252.49,completado
2223,2224,24,4,2023-08-20,65.24,completado
2224,2225,25,5,2023-08-27,254.8,completado
2225,2226,26,1,2023-09-03,301.03,completado
2226,2227,27,2,2023-09-10,268.86,completado
2227,2228,28,3,2023-09-17,489.07,cancelado
2228,2229,29,4,2023-09-24,493.57,cancelado
2229,2230,30,5,2023-10-01,467.62,devuelto
2230,2231,31,1,2023-10-08,74.67,completado
2231,2232,32,2,2023-10-15,431.8,completado
2232,2233,33,3,2023-10-22,288.51,completado
2233,2234,34,4,2023-10-29,189.05,completado
2234,2235,35,5,2023-11-05,344.64,completado
2235,2236,36,1,2023-11-12,383.74,completado
2236,2237,37,2,2023-11-19,477.68,completado
2237,2238,38,3,2023-11-26,387.48,cancelado
2238,2239,39,4,2023-12-03,18.18,cancelado
2239,2240,40,5,2023-12-10,43.09,devuelto
2240,2241,41,1,2023-12-17,138.47,completado
2241,2242,42,2,2023-12-24,29.52,completado
2242,2243,43,3,2023-12-31,39.63,completado
2243,2244,44,4,2024-01-07,396.75,completado
2244,2245,45,5,2024-01-14,258.24,completado
2245,2246,46,1,2024-01-21,318.0,completado
2246,2247,47,2,2024-01-28,255.51,completado
2247,2248,48,3,2024-02-04,213.56,cancelado
2248,2249,49,4,2024-02-11,353.89,cancelado
2249,2250,50,5,2024-02-18,50.39,devuelto
2250,2251,51,1,2024-02-25,272.92,completado
2251,2252,52,2,2024-03-03,311.86,completado
2252,2253,53,3,2024-03-10,145.96,completado
2253,2254,54,4,2024-03-17,161.85,completado
2254,2255,55,5,2024-03-24,260.54,completado
2255,2256,56,1,2024-03-31,109.57,completado
2256,2257,57,2,2024-04-07,405.95,completado
2257,2258,58,3,2024-04-14,272.83,cancelado
2258,2259,59,4,2024-04-21,201.46,cancelado
2259,2260,60,5,2024-04-28,320.8,devuelto
2260,2261,61,1,2024-05-05,418.92,completado
2261,2262,62,2,2024-05-12,343.72,completado
2262,2263,63,3,2024-05-19,42.4,completado
2263,2264,64,4,2024-05-26,352.35,completado
2264,2265,65,5,2024-06-02,367.68,completado
2265,2266,66,1,2024-06-09,424.77,completado
2266,2267,67,2,2024-06-16,38.37,completado
2267,2268,68,3,2024-06-23,52.24,cancelado
2268,2269,69,4,2024-06-30,222.9,cancelado
2269,2270,70,5,2024-07-07,232.15,devuelto
2270,2271,71,1,2024-07-14,308.33,completado
2271,2272,72,2,2024-07-21,161.55,completado
2272,2273,73,3,2024-07-28,373.43,completado
2273,2274,74,4,2024-08-04,372.92,completado
2274,2275,75,5,2024-08-11,68.53,completado
2275,2276,76,1,2024-08-18,356.87,completado
2276,2277,77,2,2024-08-25,353.73,completado
2277,2278,78,3,2024-09-01,90.28,cancelado
2278,2279,79,4,2024-09-08,476.98,cancelado
2279,2280,80,5,2024-09-15,266.27,devuelto
2280,2281,81,1,2024-09-22,393.66,completado
2281,2282,82,2,2024-09-29,363.18,completado
2282,2283,83,3,2024-10-06,91.81,completado
2283,2284,84,4,2024-10-13,72.2,completado
2284,2285,85,5,2024-10-20,392.75,completado
2285,2286,86,1,2024-10-27,141.69,completado
2286,2287,87,2,2024-11-03,444.34,completado
2287,2288,88,3,2024-11-10,388.0,cancelado
2288,2289,89,4,2024-11-17,24.38,cancelado
2289,2290,90,5,2024-11-24,405.48,devuelto
2290,2291,91,1,2024-12-01,143.27,completado
2291,2292,92,2,2024-12-08,41.3,completado
2292,2293,93,3,2024-12-15,359.04,completado
2293,2294,94,4,2024-12-22,292.56,completado
2294,2295,95,5,2024-12-29,47.76,completado
2295,2296,96,1,2023-01-06,233.05,completado
2296,2297,97,2,2023-01-13,186.46,completado
2297,2298,98,3,2023-01-20,254.81,cancelado
2298,2299,99,4,2023-01-27,287.77,cancelado
2299,2300,100,5,2023-02-03,190.17,devuelto
2300,2301,101,1,2023-02-10,135.01,completado
2301,2302,102,2,2023-02-17,60.42,completado
2302,2303,103,3,2023-02-24,291.22,completado
2303,2304,104,4,2023-03-03,364.16,completado
2304,2305,105,5,2023-03-10,121.92,completado
2305,2306,106,1,2023-03-17,259.32,completado
2306,2307,107,2,2023-03-24,31.58,completado
2307,2308,108,3,2023-03-31,432.83,cancelado
2308,2309,109,4,2023-04-07,129.83,cancelado
2309,2310,110,5,2023-04-14,241.16,devuelto
2310,2311,111,1,2023-04-21,197.66,completado
2311,2312,112,2,2023-04-28,83.54,completado
2312,2313,113,3,2023-05-05,466.27,completado
2313,2314,114,4,2023-05-12,430.17,completado
2314,2315,115,5,2023-05-19,280.9,completado
2315,2316,116,1,2023-05-26,457.83,completado
2316,2317,117,2,2023-06-02,372.93,completado
